tag-local-identifier;date;longitude;latitude;nom
14;2019-05-22;8.4118359;49.4290816;Adebar
14;2019-05-23;8.4120054;49.4289928;Adebar
14;2019-05-24;8.4120112;49.4289584;Adebar
14;2019-05-25;8.413705;49.4301248;Adebar
14;2019-05-26;8.4137669;49.4301366;Adebar
14;2019-05-27;8.4121082;49.4289969;Adebar
14;2019-05-28;8.4136814;49.4300858;Adebar
14;2019-05-29;8.4138088;49.4301357;Adebar
14;2019-05-30;8.4532363;49.5250601;Adebar
14;2019-05-31;8.4532374;49.5251136;Adebar
14;2019-06-01;8.4120054;49.429012;Adebar
14;2019-06-02;8.4138194;49.4305598;Adebar
14;2019-06-03;8.3505827;49.4209318;Adebar
14;2019-06-04;8.3488712;49.4216363;Adebar
14;2019-06-05;8.4128647;49.4286154;Adebar
14;2019-06-06;8.4127398;49.4294379;Adebar
14;2019-06-07;8.4137318;49.4301446;Adebar
14;2019-06-08;8.411989;49.4289995;Adebar
14;2019-06-09;8.4122664;49.4285821;Adebar
14;2019-06-10;8.413589;49.4284754;Adebar
14;2019-06-11;8.4119722;49.4290092;Adebar
14;2019-06-12;8.4120563;49.4290682;Adebar
14;2019-06-13;8.4120554;49.4290798;Adebar
14;2019-06-14;8.4120136;49.4289935;Adebar
14;2019-06-15;8.4120778;49.4289216;Adebar
14;2019-06-16;8.4110335;49.4295594;Adebar
14;2019-06-17;8.4118582;49.4289857;Adebar
14;2019-06-18;8.413786;49.4301187;Adebar
14;2019-06-19;8.4120844;49.428933;Adebar
14;2019-06-20;8.4120505;49.4290003;Adebar
14;2019-06-21;8.4119819;49.428966;Adebar
14;2019-06-22;8.5003385;49.4298838;Adebar
14;2019-06-23;8.411908;49.4289424;Adebar
14;2019-06-24;8.41203;49.4290705;Adebar
14;2019-06-25;8.4119959;49.4289845;Adebar
14;2019-06-26;8.4120383;49.4290272;Adebar
14;2019-06-27;8.3489839;49.4207141;Adebar
14;2019-06-28;8.4120087;49.4290261;Adebar
14;2019-06-29;8.4132539;49.4283701;Adebar
14;2019-06-30;8.3465029;49.4211597;Adebar
14;2019-07-01;8.4133035;49.4283373;Adebar
14;2019-07-02;8.3464764;49.4211635;Adebar
14;2019-07-03;8.4120395;49.4289986;Adebar
14;2019-07-04;8.4122509;49.4289483;Adebar
14;2019-07-05;8.3463817;49.4211531;Adebar
14;2019-07-06;8.411975;49.4290196;Adebar
14;2019-07-07;8.3026234;49.4351074;Adebar
14;2019-07-08;8.3506993;49.4206617;Adebar
14;2019-07-09;8.3470757;49.4220059;Adebar
14;2019-07-10;8.295841;49.4362912;Adebar
14;2019-07-11;8.3506649;49.4206421;Adebar
14;2019-07-12;8.3464717;49.4211322;Adebar
14;2019-07-13;8.3505085;49.4206825;Adebar
14;2019-07-14;8.3485232;49.4214976;Adebar
14;2019-07-15;8.348659;49.4194409;Adebar
14;2019-07-16;8.3507308;49.4206217;Adebar
14;2019-07-17;8.3488824;49.420182;Adebar
14;2019-07-18;8.3072393;49.4342055;Adebar
14;2019-07-19;8.3127575;49.4366489;Adebar
14;2019-07-20;8.3489639;49.4201067;Adebar
14;2019-07-21;8.3488325;49.4201417;Adebar
14;2019-07-22;8.3464074;49.4206576;Adebar
14;2019-07-23;8.3072551;49.4341822;Adebar
14;2019-07-24;8.3067712;49.4345684;Adebar
14;2019-07-25;8.3488455;49.4201784;Adebar
14;2019-07-26;8.3127363;49.4366437;Adebar
14;2019-07-27;8.3344588;49.4435079;Adebar
14;2019-07-28;8.3464067;49.421123;Adebar
14;2019-07-29;8.4120655;49.4289929;Adebar
14;2019-07-30;8.348792;49.4200953;Adebar
14;2019-07-31;8.3071797;49.4342631;Adebar
14;2019-08-01;8.5279397;49.4219384;Adebar
14;2019-08-02;8.3488621;49.4201724;Adebar
14;2019-08-03;8.3489071;49.4201372;Adebar
14;2019-08-04;8.4210796;49.4216237;Adebar
14;2019-08-05;8.3485164;49.4215268;Adebar
14;2019-08-06;8.3119898;49.3703186;Adebar
14;2019-08-07;8.3687373;49.4264668;Adebar
14;2019-08-08;8.3686233;49.4265891;Adebar
14;2019-08-09;8.3690692;49.4262069;Adebar
14;2019-08-10;8.4217642;49.4216761;Adebar
14;2019-08-11;8.3690855;49.4262069;Adebar
14;2019-08-12;8.4218434;49.4216062;Adebar
14;2019-08-13;8.369143;49.4261984;Adebar
14;2019-08-14;8.3688207;49.426438;Adebar
14;2019-08-15;8.3681303;49.425804;Adebar
14;2019-08-16;8.4217916;49.4215458;Adebar
14;2019-08-17;8.3046043;49.4358471;Adebar
14;2019-08-18;8.3694261;49.426016;Adebar
14;2019-08-19;8.3687989;49.4264994;Adebar
14;2019-08-20;8.3678387;49.426025;Adebar
14;2019-08-21;8.3688553;49.4264816;Adebar
14;2019-08-22;8.2762136;49.4281267;Adebar
14;2019-08-23;8.3267338;49.4245762;Adebar
14;2019-08-24;8.3488339;49.4201492;Adebar
14;2019-08-25;8.3098893;49.4296036;Adebar
14;2019-08-26;8.3276956;49.4237697;Adebar
14;2019-08-27;8.4219595;49.4222765;Adebar
14;2019-08-28;8.5238636;49.4249418;Adebar
14;2019-08-29;8.3267251;49.4244647;Adebar
14;2019-08-30;8.3644581;49.3905129;Adebar
14;2019-08-31;8.3617304;49.3932545;Adebar
14;2019-09-01;8.3619014;49.3928582;Adebar
14;2019-09-02;7.1158935;47.6280587;Adebar
14;2019-09-03;4.4387173;43.6495288;Adebar
14;2019-09-04;3.0145255;43.1150179;Adebar
14;2019-09-05;2.7786516;42.1225332;Adebar
14;2019-09-06;1.4088451;41.7178879;Adebar
14;2019-09-07;0.2626954;41.7329696;Adebar
14;2019-09-08;-0.843579;41.5835666;Adebar
14;2019-09-09;-2.7279658;40.3601516;Adebar
14;2019-09-10;-3.225796;39.435959;Adebar
14;2019-09-11;-3.2355395;39.3933068;Adebar
14;2019-09-12;-4.7917826;37.8172024;Adebar
14;2019-09-13;-4.7537701;37.8081029;Adebar
14;2019-09-14;-4.7985743;37.8118885;Adebar
14;2019-09-15;-4.8005057;37.8082953;Adebar
14;2019-09-16;-4.8004937;37.8083298;Adebar
14;2019-09-17;-4.8217759;37.4296707;Adebar
14;2019-09-18;-4.7452796;37.5150762;Adebar
14;2019-09-19;-4.7445062;37.515007;Adebar
14;2019-09-20;-4.7443693;37.5149381;Adebar
14;2019-09-21;-4.7444288;37.5149829;Adebar
14;2019-09-22;-4.7443136;37.5149456;Adebar
14;2019-09-23;-4.7418586;37.5160525;Adebar
14;2019-09-24;-4.7418264;37.516004;Adebar
14;2019-09-25;-4.7419212;37.5160396;Adebar
14;2019-09-26;-4.7443403;37.5149371;Adebar
14;2019-09-27;-4.7444339;37.5150456;Adebar
14;2019-09-28;-4.7445075;37.5149552;Adebar
14;2019-09-29;-4.7445109;37.5149501;Adebar
14;2019-09-30;-4.8761793;37.4953927;Adebar
14;2019-10-01;-4.744326;37.5149652;Adebar
14;2019-10-02;-4.7443423;37.5149495;Adebar
14;2019-10-03;-4.7444278;37.5150051;Adebar
14;2019-10-04;-4.7443645;37.5149677;Adebar
14;2019-10-05;-4.7443446;37.514938;Adebar
14;2019-10-06;-4.7442671;37.5149346;Adebar
14;2019-10-07;-4.8754467;37.4969103;Adebar
14;2019-10-08;-4.8754674;37.4969391;Adebar
14;2019-10-09;-4.8753933;37.4969381;Adebar
14;2019-10-10;-4.7443713;37.5149404;Adebar
14;2019-10-11;-4.744456;37.5150318;Adebar
14;2019-10-12;-4.8753935;37.4969836;Adebar
14;2019-10-13;-4.7443634;37.5149491;Adebar
14;2019-10-14;-6.0838973;37.2300697;Adebar
14;2019-10-15;-6.0835423;37.2304781;Adebar
14;2019-10-16;-6.1302978;37.0571939;Adebar
14;2019-10-17;-6.130044;37.0548311;Adebar
14;2019-10-18;-6.1364558;37.0588373;Adebar
14;2019-10-19;-6.1377787;37.0587313;Adebar
14;2019-10-20;-6.1303839;37.060704;Adebar
14;2019-10-21;-6.2154316;37.0434382;Adebar
14;2019-10-22;-6.2095019;37.0838391;Adebar
14;2019-10-23;-6.2035228;37.0531568;Adebar
14;2019-10-24;-6.2141722;37.0444335;Adebar
14;2019-10-25;-6.1103543;37.0976522;Adebar
14;2019-10-26;-6.1196589;37.0969031;Adebar
14;2019-10-27;-6.142037;37.119798;Adebar
14;2019-10-28;-6.1665012;37.1124725;Adebar
14;2019-10-29;-6.2043393;37.0917268;Adebar
14;2019-10-30;-6.2046763;37.0916793;Adebar
14;2019-10-31;-6.1781451;37.0869;Adebar
14;2019-11-01;-6.1848749;37.0847619;Adebar
14;2019-11-02;-6.2189487;37.0989715;Adebar
14;2019-11-03;-6.1665255;37.085377;Adebar
14;2019-11-04;-6.1816948;37.1064613;Adebar
14;2019-11-05;-6.1747439;37.1065315;Adebar
14;2019-11-06;-6.1738311;37.1074178;Adebar
14;2019-11-07;-6.1566921;37.1142109;Adebar
14;2019-11-08;-6.1668463;37.1193837;Adebar
14;2019-11-09;-6.034502;37.1107414;Adebar
14;2019-11-10;-6.1494982;37.1198736;Adebar
14;2019-11-11;-6.0301093;37.0341752;Adebar
14;2019-11-12;-6.0302386;37.0342851;Adebar
14;2019-11-13;-6.0283779;37.0368737;Adebar
14;2019-11-14;-6.0242665;37.0377147;Adebar
14;2019-11-15;-6.0248521;37.0512533;Adebar
14;2019-11-16;-6.0581065;37.0656432;Adebar
14;2019-11-17;-6.0169145;37.1393661;Adebar
14;2019-11-18;-5.9648577;37.1619168;Adebar
14;2019-11-19;-5.9978259;37.6063368;Adebar
14;2019-11-20;-5.9976885;37.6064025;Adebar
14;2019-11-21;-5.9937261;37.6079078;Adebar
14;2019-11-22;-5.9975779;37.6064704;Adebar
14;2019-11-23;-5.997826;37.6063029;Adebar
14;2019-11-24;-5.9977981;37.6063249;Adebar
14;2019-11-25;-5.9976885;37.6064018;Adebar
14;2019-11-26;-5.9977894;37.6061694;Adebar
14;2019-11-27;-5.9978524;37.606313;Adebar
14;2019-11-28;-5.9981846;37.6063188;Adebar
14;2019-11-29;-5.9952597;37.6045708;Adebar
14;2019-11-30;-5.9952743;37.6044479;Adebar
14;2019-12-01;-5.9954411;37.605069;Adebar
14;2019-12-02;-5.9954515;37.6051778;Adebar
14;2019-12-03;-5.9953586;37.6045211;Adebar
14;2019-12-04;-5.9950873;37.605205;Adebar
14;2019-12-05;-5.9948407;37.6052779;Adebar
14;2019-12-06;-5.9953835;37.6046737;Adebar
14;2019-12-07;-6.0088758;37.5939572;Adebar
14;2019-12-08;-6.0082146;37.5938164;Adebar
14;2019-12-09;-6.008692;37.5940334;Adebar
14;2019-12-10;-6.0080821;37.5939993;Adebar
14;2019-12-11;-6.008034;37.5940123;Adebar
14;2019-12-12;-6.0113668;37.5939575;Adebar
14;2019-12-13;-6.0097595;37.5942877;Adebar
14;2019-12-14;-6.0126082;37.5945625;Adebar
14;2019-12-15;-6.0095314;37.5948571;Adebar
14;2019-12-16;-6.0131077;37.5944253;Adebar
14;2019-12-17;-6.0125291;37.5940471;Adebar
14;2019-12-18;-6.0081517;37.5939484;Adebar
14;2019-12-19;-5.9998257;37.6065996;Adebar
14;2019-12-20;-5.9977583;37.6061604;Adebar
14;2019-12-21;-6.0003056;37.6028024;Adebar
14;2019-12-22;-6.0128733;37.5942419;Adebar
14;2019-12-23;-6.0128817;37.5942039;Adebar
14;2019-12-24;-6.0123556;37.5942342;Adebar
14;2019-12-25;-6.0128842;37.5941866;Adebar
14;2019-12-26;-6.0123118;37.5942958;Adebar
14;2019-12-27;-6.0129336;37.5946913;Adebar
14;2019-12-28;-6.0129159;37.5947349;Adebar
14;2019-12-29;-6.0128924;37.5942221;Adebar
14;2019-12-30;-6.0126882;37.5943662;Adebar
14;2019-12-31;-6.0126717;37.5943707;Adebar
14;2020-01-01;-6.0129252;37.594716;Adebar
14;2020-01-02;-6.012892;37.594228;Adebar
14;2020-01-03;-6.0126712;37.59436;Adebar
14;2020-01-04;-6.0132096;37.5948095;Adebar
14;2020-01-05;-6.0132404;37.5949779;Adebar
14;2020-01-06;-6.0126861;37.5943178;Adebar
14;2020-01-07;-5.9963045;37.6025598;Adebar
14;2020-01-08;-6.0132337;37.5947982;Adebar
14;2020-01-09;-5.9957482;37.6034884;Adebar
14;2020-01-10;-5.9967335;37.6021091;Adebar
14;2020-01-11;-5.9950616;37.6001032;Adebar
14;2020-01-12;-6.008019;37.5937947;Adebar
14;2020-01-13;-6.013296;37.5952571;Adebar
14;2020-01-14;-6.0132276;37.5949548;Adebar
14;2020-01-15;-5.9964145;37.6028441;Adebar
14;2020-01-16;-6.0132305;37.5949238;Adebar
14;2020-01-17;-6.0132293;37.5949426;Adebar
14;2020-01-18;-6.013275;37.5953503;Adebar
14;2020-01-19;-6.0132282;37.5948373;Adebar
14;2020-01-20;-6.0440929;37.5118857;Adebar
14;2020-01-21;-6.0439183;37.5116265;Adebar
14;2020-01-22;-6.0000788;37.6037779;Adebar
14;2020-01-23;-5.996824;37.6021072;Adebar
14;2020-01-24;-5.9968099;37.6021007;Adebar
14;2020-01-25;-5.9973442;37.6014924;Adebar
14;2020-01-26;-5.996519;37.6013848;Adebar
14;2020-01-27;-5.9968655;37.6016302;Adebar
14;2020-01-28;-5.9956473;37.6006168;Adebar
14;2020-01-29;-6.0085748;37.5946128;Adebar
14;2020-01-30;-6.0085325;37.594568;Adebar
14;2020-01-31;-6.0132222;37.594873;Adebar
14;2020-02-01;-6.0085388;37.594621;Adebar
14;2020-02-02;-6.0084769;37.5946348;Adebar
14;2020-02-03;-6.0089901;37.5947085;Adebar
14;2020-02-04;-6.0085445;37.5946294;Adebar
14;2020-02-05;-6.008073;37.5937813;Adebar
14;2020-02-06;-6.0080994;37.593948;Adebar
14;2020-02-07;-6.0081367;37.5941373;Adebar
14;2020-02-08;-6.0085561;37.5946737;Adebar
14;2020-02-09;-6.008669;37.594551;Adebar
14;2020-02-10;-6.0085901;37.594597;Adebar
14;2020-02-11;-5.9966586;37.6012122;Adebar
14;2020-02-12;-6.0089014;37.5939678;Adebar
14;2020-02-13;-5.9939608;37.6069594;Adebar
14;2020-02-14;-5.9944596;37.6075109;Adebar
14;2020-02-15;-6.0085305;37.5946375;Adebar
14;2020-02-16;-6.0085279;37.5946104;Adebar
14;2020-02-17;-6.0084876;37.5946034;Adebar
14;2020-02-18;-6.0084332;37.5945395;Adebar
14;2020-02-19;-6.0086019;37.5946196;Adebar
14;2020-02-20;-6.00856;37.5946111;Adebar
14;2020-02-21;-6.0085355;37.5946146;Adebar
14;2020-02-22;-6.0085673;37.5945954;Adebar
14;2020-02-23;-5.5625894;38.9248284;Adebar
14;2020-02-24;-5.6059242;39.1608282;Adebar
14;2020-02-25;-5.6059097;39.1608019;Adebar
14;2020-02-26;-5.4556664;39.1218326;Adebar
14;2020-02-27;-4.1836309;39.8836573;Adebar
14;2020-02-28;-3.585526;40.3081534;Adebar
14;2020-02-29;-3.5854704;40.3081791;Adebar
14;2020-03-01;-3.5855341;40.3081911;Adebar
14;2020-03-02;-3.5855478;40.3081796;Adebar
14;2020-03-03;-1.4819708;40.9442871;Adebar
14;2020-03-04;0.5575501;41.5657706;Adebar
14;2020-03-05;3.079114;42.2799518;Adebar
14;2020-03-06;3.0421425;43.0513911;Adebar
14;2020-03-07;4.7301043;44.5680403;Adebar
14;2020-03-08;5.313914;45.1528514;Adebar
14;2020-03-09;5.7959689;47.0439893;Adebar
14;2020-03-10;6.3800216;47.5541399;Adebar
14;2020-03-11;6.4391202;47.5504434;Adebar
14;2020-03-12;8.41311;49.4284974;Adebar
14;2020-03-13;8.4131155;49.4284014;Adebar
14;2020-03-14;8.4130843;49.4284527;Adebar
14;2020-03-15;8.411434;49.4270202;Adebar
14;2020-03-16;8.4114223;49.4269915;Adebar
14;2020-03-17;8.4107404;49.4273289;Adebar
14;2020-03-18;8.4106579;49.4273967;Adebar
14;2020-03-19;8.4106736;49.4273806;Adebar
14;2020-03-20;8.41072;49.427428;Adebar
14;2020-03-21;8.4105706;49.4273321;Adebar
14;2020-03-22;8.4106735;49.4273933;Adebar
14;2020-03-23;8.410695;49.4273837;Adebar
14;2020-03-24;8.4106955;49.4273613;Adebar
14;2020-03-25;8.3478207;49.4218031;Adebar
14;2020-03-26;8.3490057;49.4207424;Adebar
14;2020-03-27;8.4108049;49.4275362;Adebar
14;2020-03-28;8.4106755;49.4273624;Adebar
14;2020-03-29;8.4105822;49.4275241;Adebar
14;2020-03-30;8.4107183;49.427552;Adebar
14;2020-03-31;8.4106799;49.427579;Adebar
14;2020-04-01;8.4105561;49.4277933;Adebar
14;2020-04-02;8.4107516;49.4276497;Adebar
14;2020-04-03;8.4106715;49.4275896;Adebar
14;2020-04-04;8.4107611;49.4275759;Adebar
14;2020-04-05;8.4106717;49.4275804;Adebar
14;2020-04-06;8.4107938;49.4276645;Adebar
14;2020-04-07;8.4108065;49.4274241;Adebar
14;2020-04-08;8.4108415;49.4275323;Adebar
14;2020-04-09;8.4107756;49.4276128;Adebar
14;2020-04-10;8.4107339;49.4276139;Adebar
14;2020-04-11;8.4107712;49.4275788;Adebar
14;2020-04-12;8.4105492;49.4278848;Adebar
14;2020-04-13;8.410818;49.4275144;Adebar
14;2020-04-14;8.4106851;49.4275961;Adebar
14;2020-04-15;8.4107474;49.4275975;Adebar
14;2020-04-16;8.4108116;49.4275598;Adebar
14;2020-04-17;8.4107361;49.4275728;Adebar
14;2020-04-18;8.4107341;49.4276154;Adebar
14;2020-04-19;8.4107216;49.4276686;Adebar
14;2020-04-20;8.4106648;49.4276109;Adebar
14;2020-04-21;8.4107545;49.4275334;Adebar
14;2020-04-22;8.4108625;49.4275363;Adebar
14;2020-04-23;8.410827;49.4275683;Adebar
14;2020-04-24;8.4106927;49.4275115;Adebar
14;2020-04-25;8.4107539;49.4276054;Adebar
14;2020-04-26;8.4107641;49.4275775;Adebar
14;2020-04-27;8.4107328;49.427599;Adebar
14;2020-04-28;8.41073;49.4276218;Adebar
14;2020-04-29;8.4108563;49.4275553;Adebar
14;2020-04-30;8.4107507;49.4276091;Adebar
14;2020-05-01;8.4106511;49.4277369;Adebar
14;2020-05-02;8.4108619;49.4275212;Adebar
14;2020-05-03;8.4106853;49.4275215;Adebar
14;2020-05-04;8.4107;49.4276416;Adebar
14;2020-05-05;8.4108048;49.4275934;Adebar
14;2020-05-06;8.4106981;49.4276577;Adebar
14;2020-05-07;8.4108526;49.4275663;Adebar
14;2020-05-08;8.410798;49.4275699;Adebar
14;2020-05-09;8.4107867;49.427584;Adebar
14;2020-05-10;8.4108426;49.4275294;Adebar
14;2020-05-11;8.4107739;49.4275943;Adebar
14;2020-05-12;8.4107707;49.4273729;Adebar
14;2020-05-13;8.4106148;49.4277456;Adebar
14;2020-05-14;8.410747;49.4275856;Adebar
14;2020-05-15;8.4107749;49.4275432;Adebar
14;2020-05-16;8.4107341;49.4275884;Adebar
14;2020-05-17;8.4107926;49.4275423;Adebar
14;2020-05-18;8.4107371;49.4275851;Adebar
14;2020-05-19;8.4108366;49.4277148;Adebar
14;2020-05-20;8.4108944;49.4274081;Adebar
14;2020-05-21;8.4108036;49.4275561;Adebar
14;2020-05-22;8.410572;49.4275737;Adebar
14;2020-05-23;8.410782;49.4275812;Adebar
14;2020-05-24;8.4107312;49.4276417;Adebar
14;2020-05-25;8.4107381;49.427599;Adebar
14;2020-05-26;8.4111098;49.4274296;Adebar
14;2020-05-27;8.4106863;49.4276751;Adebar
14;2020-05-28;8.4108293;49.4275036;Adebar
14;2020-05-29;8.4106822;49.4276484;Adebar
14;2020-05-30;8.4108638;49.4271795;Adebar
14;2020-05-31;8.4107396;49.4275898;Adebar
14;2020-06-01;8.4106827;49.4275732;Adebar
14;2020-06-02;8.4107489;49.4276655;Adebar
14;2020-06-03;8.4107498;49.4276437;Adebar
14;2020-06-04;8.4107755;49.4275727;Adebar
14;2020-06-05;8.3816803;49.4202184;Adebar
14;2020-06-06;8.4107869;49.4274141;Adebar
14;2020-06-07;8.4108308;49.4276422;Adebar
14;2020-06-08;8.4107598;49.4275595;Adebar
14;2020-06-09;8.4106777;49.4276561;Adebar
14;2020-06-10;8.4107563;49.4276225;Adebar
14;2020-06-11;8.410737;49.4276319;Adebar
14;2020-06-12;8.359669;49.3772141;Adebar
14;2020-06-13;8.4107741;49.427598;Adebar
14;2020-06-14;8.4108146;49.4277767;Adebar
14;2020-06-15;8.4108202;49.4276005;Adebar
14;2020-06-16;8.3495352;49.4204644;Adebar
14;2020-06-17;8.3497518;49.4204089;Adebar
14;2020-06-18;8.3504433;49.4209176;Adebar
14;2020-06-19;8.4107682;49.4275904;Adebar
14;2020-06-20;8.3272283;49.4241661;Adebar
14;2020-06-21;8.4109742;49.4273915;Adebar
14;2020-06-22;8.4107927;49.4275559;Adebar
14;2020-06-23;8.4106233;49.4272144;Adebar
14;2020-06-24;8.3487352;49.4205477;Adebar
14;2020-06-25;8.4108095;49.4275548;Adebar
14;2020-06-26;8.349038;49.4207926;Adebar
14;2020-06-27;8.3497066;49.4203588;Adebar
14;2020-06-28;8.3495302;49.4203144;Adebar
14;2020-06-29;8.3269447;49.4233093;Adebar
14;2020-06-30;8.4107766;49.4275435;Adebar
14;2020-07-01;8.3263734;49.4262825;Adebar
14;2020-07-02;8.4107415;49.4273062;Adebar
14;2020-07-03;8.4106776;49.427407;Adebar
14;2020-07-04;8.3501671;49.4201148;Adebar
14;2020-07-05;8.3503776;49.4205553;Adebar
14;2020-07-06;8.3494829;49.4204835;Adebar
14;2020-07-07;8.3490271;49.4207203;Adebar
14;2020-07-08;8.3471913;49.4220219;Adebar
14;2020-07-09;8.4109114;49.4274254;Adebar
14;2020-07-10;8.4105517;49.4272931;Adebar
14;2020-07-11;8.3533453;49.4212349;Adebar
14;2020-07-12;8.3167879;49.4247376;Adebar
14;2020-07-13;8.3269231;49.4233484;Adebar
14;2020-07-14;8.3811294;49.4196138;Adebar
14;2020-07-15;8.4207648;49.4217715;Adebar
14;2020-07-16;8.3501428;49.4204951;Adebar
14;2020-07-17;8.3501299;49.4204398;Adebar
14;2020-07-18;8.3464785;49.4211578;Adebar
14;2020-07-19;8.3187181;49.4252529;Adebar
14;2020-07-20;8.3157141;49.425435;Adebar
14;2020-07-21;8.3812554;49.4196205;Adebar
14;2020-07-22;8.3619758;49.3928625;Adebar
14;2020-07-23;8.3617286;49.3931511;Adebar
14;2020-07-24;8.4573896;49.5339551;Adebar
14;2020-07-25;8.4525561;49.5358677;Adebar
14;2020-07-26;8.347005;49.422067;Adebar
14;2020-07-27;8.3499413;49.4204189;Adebar
14;2020-07-28;8.3470626;49.421986;Adebar
14;2020-07-29;8.3526453;49.4208167;Adebar
14;2020-07-30;8.3499639;49.420473;Adebar
14;2020-07-31;8.3477381;49.4218078;Adebar
14;2020-08-01;8.3471198;49.422011;Adebar
14;2020-08-02;8.3469651;49.4220497;Adebar
14;2020-08-03;8.3478184;49.4217627;Adebar
14;2020-08-04;8.3617794;49.3931676;Adebar
14;2020-08-05;8.3499068;49.420396;Adebar
14;2020-08-06;8.3500215;49.420412;Adebar
14;2020-08-07;8.3471893;49.4220101;Adebar
14;2020-08-08;8.1212266;49.6259209;Adebar
14;2020-08-09;8.1167347;49.6299205;Adebar
14;2020-08-10;8.349949;49.4204489;Adebar
14;2020-08-11;8.3497214;49.4203871;Adebar
14;2020-08-12;8.3478511;49.4217656;Adebar
14;2020-08-13;8.3812851;49.4195957;Adebar
14;2020-08-14;8.3475394;49.4205254;Adebar
14;2020-08-15;8.3477939;49.4217334;Adebar
14;2020-08-16;8.3617557;49.3931671;Adebar
14;2020-08-17;8.3477726;49.4217689;Adebar
14;2020-08-18;8.3532465;49.4209635;Adebar
14;2020-08-19;8.3478083;49.4217719;Adebar
14;2020-08-20;8.3658918;49.4212765;Adebar
14;2020-08-21;8.3274171;49.4240541;Adebar
14;2020-08-22;8.3272036;49.4240895;Adebar
14;2020-08-23;8.3812788;49.4196952;Adebar
14;2020-08-24;8.3617254;49.3932522;Adebar
14;2020-08-25;8.3531778;49.4207924;Adebar
14;2020-08-26;8.3617355;49.3931714;Adebar
14;2020-08-27;8.3525906;49.420954;Adebar
14;2020-08-28;8.3613145;49.3934849;Adebar
14;2020-08-29;8.3812284;49.4196423;Adebar
14;2020-08-30;8.3822697;49.42006;Adebar
14;2020-08-31;8.3527169;49.4206535;Adebar
14;2020-09-01;8.1353621;48.9162115;Adebar
14;2020-09-02;5.4937205;46.7460133;Adebar
14;2020-09-03;4.4797147;43.6757794;Adebar
14;2020-09-04;2.2759721;41.9840396;Adebar
14;2020-09-05;-0.689166;41.5514783;Adebar
14;2020-09-06;-3.5891589;40.3085882;Adebar
14;2020-09-07;-4.6734465;37.9018631;Adebar
14;2020-09-08;-5.3008958;37.3008014;Adebar
14;2020-09-09;-5.2979704;37.2994424;Adebar
14;2020-09-10;-5.2980728;37.299446;Adebar
14;2020-09-11;-5.2971956;37.2995672;Adebar
14;2020-09-12;-5.2977268;37.2994216;Adebar
14;2020-09-13;-5.30079;37.3009354;Adebar
14;2020-09-14;-5.3009131;37.3009068;Adebar
14;2020-09-15;-5.3008116;37.3008192;Adebar
14;2020-09-16;-5.3742318;37.23167;Adebar
14;2020-09-17;-5.3748324;37.2318274;Adebar
14;2020-09-18;-5.2980094;37.2997416;Adebar
14;2020-09-19;-5.2976043;37.2997248;Adebar
14;2020-09-20;-5.3748115;37.2316368;Adebar
14;2020-09-21;-6.0123255;37.594222;Adebar
14;2020-09-22;-6.0086385;37.5945525;Adebar
14;2020-09-23;-6.0125065;37.5940414;Adebar
14;2020-09-24;-6.0088981;37.5946373;Adebar
14;2020-09-25;-5.9934207;37.6068042;Adebar
14;2020-09-26;-5.9944445;37.6077396;Adebar
14;2020-09-27;-6.0086142;37.5945829;Adebar
14;2020-09-28;-5.3714105;37.2307067;Adebar
14;2020-09-29;-5.297677;37.3002628;Adebar
14;2020-09-30;-5.297888;37.300588;Adebar
14;2020-10-01;-5.2978546;37.3000323;Adebar
14;2020-10-02;-5.2974094;37.2998911;Adebar
14;2020-10-03;-5.2974505;37.299722;Adebar
14;2020-10-04;-5.3700763;37.2302601;Adebar
14;2020-10-05;-5.8822316;37.2329881;Adebar
14;2020-10-06;-5.374392;37.231496;Adebar
14;2020-10-07;-5.2971859;37.3010653;Adebar
14;2020-10-08;-5.3749062;37.2318779;Adebar
14;2020-10-09;-5.3751244;37.2326228;Adebar
14;2020-10-10;-5.2973907;37.3009675;Adebar
14;2020-10-11;-5.3751704;37.2326233;Adebar
14;2020-10-12;-5.374217;37.2316716;Adebar
14;2020-10-13;-5.2972911;37.3009537;Adebar
14;2020-10-14;-5.2969375;37.3000836;Adebar
14;2020-10-15;-5.2967425;37.2999891;Adebar
14;2020-10-16;-5.297272;37.3005026;Adebar
14;2020-10-17;-5.2965088;37.3000891;Adebar
14;2020-10-18;-5.297179;37.3003015;Adebar
14;2020-10-19;-5.2972211;37.300205;Adebar
14;2020-10-20;-5.2971902;37.3003499;Adebar
14;2020-10-21;-5.2974285;37.300132;Adebar
14;2020-10-22;-5.2970832;37.3002981;Adebar
14;2020-10-23;-5.3745163;37.2317679;Adebar
14;2020-10-24;-5.3744136;37.2316499;Adebar
14;2020-10-25;-5.2970906;37.3001053;Adebar
14;2020-10-26;-5.2973044;37.3000648;Adebar
14;2020-10-27;-5.3743351;37.2317011;Adebar
14;2020-10-28;-5.3750275;37.2326532;Adebar
14;2020-10-29;-5.2972234;37.3005456;Adebar
14;2020-10-30;-5.2971889;37.3001923;Adebar
14;2020-10-31;-5.3741974;37.2316093;Adebar
14;2020-11-01;-5.2970161;37.3004887;Adebar
14;2020-11-02;-6.0104823;37.0401017;Adebar
14;2020-11-03;-6.0214359;37.04496;Adebar
