nom,date,season,longitude,latitude,temperature
Isolde,01/06/2014,Summer,9.09822815,47.96610246,12.8
Isolde,01/07/2014,Summer,9.098049103,47.9657815,15.7
Isolde,01/08/2014,Summer,7.359656559,46.54928087,14.7
Jakob,01/06/2018,Summer,11.49862411,48.52533069,18.9
Jakob,01/07/2018,Summer,11.49864148,48.52532282,17.3
Jakob,01/08/2018,Summer,8.859684783,47.6445719,26.6
Jakob,01/03/2019,Spring,11.46095,48.6154619,7
Jessica,01/06/2015,Summer,7.429273829,49.20589758,13.1
Jessica,01/07/2015,Summer,7.440792835,49.18354141,26.2
Jessica,01/08/2015,Summer,1.260351826,41.23933746,22.1
Jessica,01/09/2015,Fall,-3.650387583,16.40589582,31.2
Jessica,01/10/2015,Fall,-0.731088842,15.20783227,33.9
Jessica,01/11/2015,Fall,-1.56859805,15.43196875,30.1
Jessica,01/12/2015,Winter,-2.612315384,15.0623684,25.1
Jessica,01/01/2016,Winter,-2.393342445,14.71927494,22.2
Jessica,01/02/2016,Winter,-4.002851452,14.67913094,21.8
Jessica,01/03/2016,Spring,-4.463948029,15.2182273,26.6
Jessica,01/04/2016,Spring,-1.1899705,25.5317841,25.2
Jockel,01/06/2017,Summer,8.21661961,49.2972694,20.9
Jockel,01/07/2017,Summer,8.213405119,49.26634803,16.1
Jockel,01/08/2017,Summer,2.597619594,43.43908608,19.7
Jockel,01/09/2017,Fall,-0.298721293,41.60820109,17.3
Jockel,01/10/2017,Fall,-2.055811829,40.4423422,14.8
Jockel,01/11/2017,Fall,-5.967179067,37.30378558,19.2
Jockel,01/12/2017,Winter,-6.008549,37.59162119,8.9
Jockel,01/01/2018,Winter,-6.008420523,37.59380287,9.5
Jockel,01/02/2018,Winter,-6.007183896,37.59717338,11.8
Jockel,01/03/2018,Spring,-6.00621141,37.58810141,13.8
Jockel,01/04/2018,Spring,-4.437883317,39.30104564,10
Jockel,01/05/2018,Spring,-3.607843894,40.30625522,10.1
Jockel,01/06/2018,Summer,-3.60103152,40.35950512,17.8
Jockel,01/07/2018,Summer,-3.734647074,40.68170548,19.4
Jockel,01/08/2018,Summer,-3.684703068,40.49333329,27.7
Jockel,01/09/2018,Fall,-3.604814297,40.2945364,26.9
Jockel,01/10/2018,Fall,-3.596496868,40.29862111,19.1
Jockel,01/11/2018,Fall,-3.591609347,40.31427692,9.2
Jockel,01/12/2018,Winter,-3.598639784,40.31219942,5.9
Jockel,01/01/2019,Winter,-3.590166739,40.3095145,3.2
Jockel,01/02/2019,Winter,-3.59282785,40.31103485,7.9
Jockel,01/03/2019,Spring,-0.1440395,42.87726681,5.4
Jockel,01/04/2019,Spring,6.7053081,48.89286957,10.8
Jockel,01/05/2019,Spring,7.981557216,48.9195054,12.8
Jockel,01/06/2019,Summer,8.15432737,49.08477248,21.2
Jockel,01/07/2019,Summer,8.207123784,49.21377961,26.1
Jockel,01/08/2019,Summer,8.120160542,49.09543122,21
Jockel,01/09/2019,Fall,1.057631243,41.89113327,25.5
Jockel,01/10/2019,Fall,0.56555139,41.57900576,23.5
Jockel,01/11/2019,Fall,0.457038593,41.62525384,15.8
Jockel,01/12/2019,Winter,0.2639986,41.7064212,8.8
Johannes,01/06/2015,Summer,9.37025601,49.45740085,14
Johannes,01/07/2015,Summer,9.561526932,49.50682608,23.3
Johannes,01/08/2015,Summer,8.306129006,47.96198701,14.6
Johannes,01/09/2015,Fall,1.725249839,42.26684199,14.5
Johannes,01/10/2015,Fall,-0.633623032,41.72986228,17.8
Johannes,01/11/2015,Fall,-2.3145625,41.52617657,9.8
Juno,01/06/2015,Summer,9.634939187,47.87462217,17.1
Juno,01/07/2015,Summer,9.634957403,47.87463906,23
Juno,01/08/2015,Summer,4.312613861,44.1529125,20.5
Juno,01/09/2015,Fall,0.68337575,41.67166532,24.2
Jutta,01/06/2014,Summer,10.86594535,49.81695653,14.2
Jutta,01/07/2014,Summer,10.86594562,49.81694933,15.8
Jutta,01/08/2014,Summer,8.19991779,47.71043848,18.4
Jutta,01/09/2014,Fall,-5.97158388,36.87987742,28.9
Jutta,01/10/2014,Fall,-6.174247119,34.95523458,23.6
Jutta,01/11/2014,Fall,-6.2584679,34.61139698,21.8
Jutta,01/12/2014,Winter,-6.112868068,35.61003418,15.3
Jutta,01/01/2015,Winter,-6.082591245,36.43727617,10.9
Jutta,01/02/2015,Winter,-6.131812196,36.58446384,9.5
Jutta,01/03/2015,Spring,-7.335139997,37.56103009,13.3
Jutta,01/04/2015,Spring,-2.846834247,40.7789251,10.7
Jutta,01/05/2015,Spring,6.37786295,48.2561475,9.3
Jünter,01/06/2015,Summer,8.2053743,49.33927896,14.7
Jünter,01/07/2015,Summer,8.210460345,49.30120401,25.5
Jünter,01/08/2015,Summer,4.28131013,44.93768407,17
Kalif,01/06/2018,Summer,8.279812553,49.24554721,19.3
Kalif,01/07/2018,Summer,8.277534106,49.24228736,22.3
Kalif,01/08/2018,Summer,3.129416625,43.44483549,29.2
Karlchen,01/06/2019,Summer,11.46518213,48.67611355,18.1
Karlchen,01/07/2019,Summer,11.4651017,48.67623701,23.6
Karlchen,01/08/2019,Summer,11.20720153,48.51364462,19.4
Karlchen,01/09/2019,Fall,5.580612021,44.49915379,18.7
Klappi,01/06/2018,Summer,11.46484321,48.67269638,19.1
Klappi,01/07/2018,Summer,11.4650999,48.6762957,17.2
Klappi,01/08/2018,Summer,4.32662641,43.98373936,29.9
Klappi,01/09/2018,Fall,-6.129074603,36.6021763,27.6
Klappi,01/10/2018,Fall,-6.135072269,36.59585134,23.1
Klappi,01/11/2018,Fall,-6.13603666,36.58804739,12.1
Klappi,01/12/2018,Winter,-6.135089465,36.65342712,11.4
Klappi,01/01/2019,Winter,-5.970423403,37.0645184,9.5
Klappi,01/02/2019,Winter,-5.941386968,37.21056855,13.2
Klappi,01/03/2019,Spring,-6.030673816,37.28382811,13.3
Klappi,01/04/2019,Spring,-5.960176047,37.1786658,15.5
Klappi,01/05/2019,Spring,-2.837452317,40.07706096,15.6
Klappi,01/06/2019,Summer,-1.265885397,42.01258632,24.3
Klappi,01/07/2019,Summer,-1.34367179,42.32809395,23.3
Klappi,01/08/2019,Summer,-1.368978787,42.19447319,24.5
Klappi,01/09/2019,Fall,-1.157316787,42.10058206,22.8
Klappi,01/10/2019,Fall,-1.138599713,42.09543897,21.2
Klappi,01/11/2019,Fall,-1.142186687,42.09481168,16.8
Klappi,01/12/2019,Winter,-1.145113971,42.09503802,7.6
Klappi,01/01/2020,Winter,-1.144994365,42.09442973,1.2
Klappi,01/02/2020,Winter,-1.148511745,42.09725285,12.4
Klappi,01/03/2020,Spring,-0.126027448,41.95235659,13.3
Klippi,01/06/2018,Summer,11.46095559,48.61547242,19.1
Klippi,01/07/2018,Summer,11.45313358,48.61734741,17.4
Klippi,01/08/2018,Summer,16.85665096,46.43376142,24.5
Klippi,01/09/2018,Fall,30.4399549,34.23160519,26.7
Klippi,01/10/2018,Fall,31.1950084,22.35979089,34.3
Klippi,01/11/2018,Fall,25.62086573,12.36118461,29.6
Klippi,01/12/2018,Winter,24.8824063,11.55470842,28.4
Klippi,01/01/2019,Winter,24.6621696,11.31569641,26.1
Klippi,01/02/2019,Winter,24.36260477,10.87216835,29.7
Klippi,01/03/2019,Spring,23.73888433,10.95548615,29.6
Klippi,01/04/2019,Spring,24.01979103,10.87204659,30.5
Klippi,01/03/2020,Spring,30.30340808,19.4726616,21.9
Klippi,01/04/2020,Spring,30.62270531,20.24295273,30.6
Klippi,01/05/2020,Spring,34.96589721,31.44229788,18.2
Klippi,01/06/2020,Summer,35.74987799,33.07731603,19
Klippi,01/07/2020,Summer,35.87028503,33.08919622,21
Klippi,01/08/2020,Summer,33.19879876,29.83944426,28.3
Klippi,01/11/2020,Fall,25.99307399,11.21109521,29.6
Klippi,01/12/2020,Winter,26.38299137,11.07383518,25.2
Klippi,01/01/2021,Winter,25.52779851,11.4264587,25.9
Klippi,01/02/2021,Winter,26.19326985,11.43137584,27.2
Klippi,01/03/2021,Spring,26.78188629,11.59560824,26.7
Klippi,01/04/2021,Spring,34.85515746,31.26537246,13.9
Klippi,01/05/2021,Spring,32.62996392,36.44851998,13.8
Klippi,01/06/2021,Summer,26.55029751,40.80571133,16.1
Klippi,01/07/2021,Summer,26.16711451,40.8707675,28.1
Klippi,01/08/2021,Summer,28.08622205,39.4654668,28.5
Klippi,01/09/2021,Fall,32.35269475,37.54392701,25.3
Klippi,01/11/2021,Fall,24.95001208,11.6832657,31.3
Klippi,01/12/2021,Winter,25.40527306,11.78957884,29.3
Klippi,01/01/2022,Winter,25.10013591,11.69405163,25.2
Klippi,01/02/2022,Winter,24.17737528,10.95243968,21.7
Klippi,01/03/2022,Spring,25.88544506,12.16331023,27
Klippi,01/04/2022,Spring,33.28977087,27.38383076,27.6
Klippi,01/05/2022,Spring,32.72849462,37.36672063,14.3
Klippi,01/06/2022,Summer,32.44999479,37.33725925,23.5
Klippi,01/07/2022,Summer,32.45766801,37.3463623,20.9
Klippi,01/08/2022,Summer,31.98842881,37.33789637,26.8
Klippi,01/09/2022,Fall,32.39662273,26.25637946,33.5
Klippi,01/10/2022,Fall,31.32946964,22.65468616,33.5
Klippi,01/11/2022,Fall,31.37785989,22.73107243,21.8
Klippi,01/12/2022,Winter,31.3598471,21.89822654,20.9
Klippi,01/01/2023,Winter,30.81694599,12.91726254,23.6
Klippi,01/02/2023,Winter,29.28069584,12.29690804,26.3
Klippi,01/03/2023,Spring,31.59992754,22.74417979,23.3
Klippi,01/04/2023,Spring,18.9405462,46.13357437,10.3
Klippi,01/05/2023,Spring,10.82956792,48.92743418,9.9
Klippi,01/06/2023,Summer,9.787573917,48.16246907,17.2
Klippi,01/07/2023,Summer,9.725507667,48.17057659,18.5
Klippi,01/08/2023,Summer,9.732591431,48.14874463,16.6
Klippi,01/09/2023,Fall,9.715232056,48.19603251,17.3
Klippi,01/10/2023,Fall,34.9882455,30.0103535,25.8
Klippi,01/11/2023,Fall,25.51506237,13.91924273,28.5
Konrad+,01/06/2020,Summer,11.46091987,48.61545137,16.6
Konrad+,01/07/2020,Summer,11.55785836,48.508527,21.3
Konrad+,01/08/2020,Summer,18.04714216,44.52288334,25.3
Konrad+,01/09/2020,Fall,19.518854,14.3559886,27.7
Konrad+,01/10/2020,Fall,23.33506597,12.77798891,23.8
Konrad+,01/11/2021,Fall,-8.6947034,21.4115662,25.3
Krug,01/06/2015,Summer,10.84242646,49.86394958,14.6
Krug,01/07/2015,Summer,10.83714383,49.85310418,24.1
Krug,01/08/2015,Summer,7.387729297,46.5760636,15.5
Krug,01/09/2015,Fall,0.160832386,41.49368771,23.2
Kurt,01/06/2016,Summer,7.43005935,49.2061263,14.2
Kurt,01/07/2016,Summer,7.430057729,49.20611233,19.1
Kurt,01/08/2016,Summer,2.387105416,44.30685715,17.3
Kurt,01/09/2016,Fall,-6.086724348,30.75652863,26.7
Kurt,01/10/2016,Fall,-8.0970305,15.93567015,32.2
Libi,01/06/2015,Summer,9.163911747,48.00769345,15.9
Libi,01/07/2015,Summer,9.1639213,48.00769574,22
Libi,01/08/2015,Summer,4.355450919,44.40719536,21.9
Libi,01/09/2015,Fall,-5.373943043,36.38839213,23.5
Libi,01/10/2015,Fall,-6.293343987,34.51646447,23.1
Libi,01/11/2015,Fall,-6.228000367,34.30553877,15.7
Libi,01/12/2015,Winter,-6.004011581,34.68285986,15.1
Libi,01/01/2016,Winter,-5.813035794,34.41973141,14.2
Libi,01/02/2016,Winter,-5.712540679,34.23775984,14.5
Libi,01/03/2016,Spring,-5.704062852,34.24637999,11.4
Libi,01/04/2016,Spring,-4.433059734,37.49074942,9.6
Libi,01/05/2016,Spring,5.943732174,51.23525168,8.7
Libi,01/06/2016,Summer,6.424923897,51.75390337,18.6
Libi,01/07/2016,Summer,8.123950737,50.92817969,18.4
Libi,01/08/2016,Summer,7.179283427,48.88500307,17.4
Libi,01/09/2016,Fall,-2.084034207,40.65750116,18.8
Libi,01/10/2016,Fall,-5.866961481,36.27703366,22.6
Libi,01/11/2016,Fall,-5.87531398,36.315579,18.7
Libi,01/12/2016,Winter,-6.012263616,36.98792125,14.1
Libi,01/01/2017,Winter,-5.424448068,37.45884228,8.9
Libi,01/02/2017,Winter,-4.797083075,37.80759218,11.8
Libi,01/03/2017,Spring,-2.69111531,39.4078769,8.3
Libi,01/04/2017,Spring,8.778756347,50.67152739,11.7
Libi,01/05/2017,Spring,8.795556261,50.72510541,8.3
Libi,01/06/2017,Summer,8.79555291,50.72511095,17.8
Libi,01/07/2017,Summer,8.797813755,50.7270235,15.3
Libi,01/08/2017,Summer,8.818562274,50.73974519,20.6
Libi,01/09/2017,Fall,4.924100217,46.51675506,15.8
Libi,01/10/2017,Fall,-3.593947058,40.30799316,21.9
Libi,01/11/2017,Fall,-3.618432353,40.31623998,14.5
Libi,01/12/2017,Winter,-3.614707242,40.31420145,4.1
Libi,01/01/2018,Winter,-3.614895781,40.3141868,6.9
Libi,01/02/2018,Winter,-1.935727529,41.06115118,0.6
Libi,01/03/2018,Spring,8.403428545,50.12291221,-5.4
Libi,01/04/2018,Spring,8.79576466,50.72512817,5.1
Libi,01/05/2018,Spring,8.795553774,50.72510488,8.6
Libi,01/06/2018,Summer,8.795563613,50.72501576,18.7
Libi,01/07/2018,Summer,8.795452281,50.72429897,18.4
Libi,01/08/2018,Summer,6.192318023,47.92039406,24.9
Libi,01/09/2018,Fall,-3.61462832,40.31226304,27.5
Libi,01/10/2018,Fall,-3.613419706,40.31252891,19.6
Libi,01/11/2018,Fall,-3.615005327,40.30670232,9.5
Libi,01/12/2018,Winter,-3.614144123,40.3122429,6.3
Libi,01/01/2019,Winter,-3.615793677,40.31457663,3
Libi,01/02/2019,Winter,-3.247284596,40.49874408,5.2
Libi,01/03/2019,Spring,7.894257794,49.5489561,7.3
Libi,01/04/2019,Spring,8.81417917,50.73422333,7.6
Libi,01/05/2019,Spring,8.812105632,50.7326775,12.1
Libi,01/06/2019,Summer,8.812089883,50.73267938,19.3
Libi,01/07/2019,Summer,8.81218631,50.73264664,22.1
Libi,01/08/2019,Summer,8.812084406,50.73268509,19.8
Libi,01/09/2019,Fall,-1.077555677,41.84524265,22.7
Libi,01/10/2019,Fall,-3.61363741,40.31123117,21.1
Libi,01/11/2019,Fall,-3.61099308,40.31433636,17
Libi,01/12/2019,Winter,-3.617147513,40.31061355,8.5
Libi,01/01/2020,Winter,-3.616574045,40.31615818,4
Libi,01/02/2020,Winter,-1.967291159,40.9288866,8.8
Libi,01/03/2020,Spring,8.655369542,50.42691281,6.3
Libi,01/04/2020,Spring,8.81451249,50.73432971,2.3
Libi,01/05/2020,Spring,8.817319145,50.73243447,10.1
Libi,01/06/2020,Summer,8.820852247,50.73365804,17.4
Libi,01/07/2020,Summer,8.822726858,50.73420198,19.7
Libi,01/08/2020,Summer,8.83416359,50.73516323,23.8
Libi,01/09/2020,Fall,-1.270424714,41.70449727,20.7
Libi,01/10/2020,Fall,-3.60740279,40.31318291,18
Libi,01/11/2020,Fall,-3.607884107,40.31157915,13.4
Libi,01/12/2020,Winter,-3.604646,40.3190604,7.4
Libi,01/01/2021,Winter,-3.611623784,40.31734458,3.9
Libi,01/02/2021,Winter,-2.018172989,40.81991461,7.8
Libi,01/03/2021,Spring,7.359977403,48.79167841,5.3
Libi,01/04/2021,Spring,8.814817847,50.73536638,12.7
Libi,01/05/2021,Spring,8.817262416,50.73311026,8.7
Libi,01/06/2021,Summer,8.819608003,50.73448791,15.8
Libi,01/07/2021,Summer,8.816541206,50.73404652,14.1
Libi,01/08/2021,Summer,8.818917527,50.73598976,17
Libi,01/09/2021,Fall,0.694524055,43.22701065,20.1
Libi,01/10/2021,Fall,-3.616904703,40.3019844,18.9
Libi,01/11/2021,Fall,-3.611722429,40.32055576,14.9
Libi,01/12/2021,Winter,-3.617571897,40.31036488,5.9
Libi,01/01/2022,Winter,-3.61122401,40.31653598,8.1
Libi,01/02/2022,Winter,1.354956368,43.51928937,5.7
Libi,01/03/2022,Spring,8.813015755,50.73342138,1.2
Libi,01/04/2022,Spring,8.81458174,50.73443124,0.6
Libi,01/05/2022,Spring,8.415842394,50.39807524,10.2
Libi,01/06/2022,Summer,8.817790907,50.73440587,12.8
Libi,01/07/2022,Summer,8.815915026,50.73590271,16
Libi,01/08/2022,Summer,6.950447027,48.72937763,21.7
Libi,01/09/2022,Fall,-3.58802532,40.32282198,24.8
Libi,01/10/2022,Fall,-3.610630203,40.31870434,16.6
Libi,01/11/2022,Fall,-3.61259641,40.31940551,14.6
Libi,01/12/2022,Winter,-3.615132971,40.31481057,7.5
Libi,01/01/2023,Winter,-3.613332961,40.31941952,9.4
Libi,01/02/2023,Winter,-1.994709079,40.85886403,1.2
Libi,01/03/2023,Spring,8.256536071,49.91515705,1.7
Libi,01/04/2023,Spring,8.810800717,50.7323775,8.9
Libi,01/05/2023,Spring,8.81556379,50.73332036,11.6
Libi,01/06/2023,Summer,8.823845343,50.7323824,16.3
Libi,01/07/2023,Summer,8.82305491,50.73343938,16.8
Libi,01/08/2023,Summer,8.817632526,50.73316758,17.3
Libi,01/09/2023,Fall,3.6367536,45.28768145,17.6
Libi,01/10/2023,Fall,-3.616046555,40.30255601,22.3
Libi,01/11/2023,Fall,-3.611095927,40.3167126,12.5
Libi,01/12/2023,Winter,-3.616672873,40.29737956,9
Lieselotte,01/06/2015,Summer,7.429292353,49.20589094,13.1
Lieselotte,01/07/2015,Summer,7.429308855,49.20591276,26.5
Lieselotte,01/08/2015,Summer,6.814860394,49.04727915,19.4
Lieselotte,01/09/2015,Fall,5.70830097,47.16054309,19
Lieselotte,01/10/2015,Fall,0.496803306,41.60720177,17.4
Lieselotte,01/11/2015,Fall,0.617072991,41.58512563,14.9
Lissy,01/06/2017,Summer,8.28590934,49.15643644,20.6
Lissy,01/07/2017,Summer,8.259760303,49.15191899,16.5
Lissy,01/08/2017,Summer,1.757026843,44.38557769,22.6
Lissy,01/09/2017,Fall,-6.822276163,33.89860878,24.2
Lissy,01/10/2017,Fall,-10.87506126,22.15557349,29.8
Lissy,01/11/2017,Fall,-11.6812897,16.55007837,29.8
Lorenz,01/06/2014,Summer,9.420063829,47.93001261,12.2
Lorenz,01/07/2014,Summer,9.423833668,47.92544791,15.1
Lorenz,01/08/2014,Summer,6.838105071,46.08010527,16.3
Lorenz,01/09/2014,Fall,-4.251765737,38.31609027,29
Lorenz,01/10/2014,Fall,-5.434384355,37.45440588,24.1
Lorenz,01/11/2014,Fall,-6.088137617,37.15355281,19.1
Lorenz,01/12/2014,Winter,-5.908916626,37.20255654,13.6
Lorenz,01/01/2015,Winter,-5.883187694,37.21788935,7.9
Lorenz,01/02/2015,Winter,-5.875906754,37.22153548,8.7
Lorenz,01/03/2015,Spring,-5.361255171,37.98203695,12.9
Lorenz,01/04/2015,Spring,4.366873137,44.77174001,2.8
Lorenz,01/05/2015,Spring,8.320430942,49.05087073,9.7
Lorenz,01/06/2015,Summer,7.302108055,48.02673476,15.3
Loriana,01/06/2021,Summer,11.46094915,48.61545573,15.1
Loriana,01/07/2021,Summer,11.46096297,48.61545391,14.6
Loriana,01/08/2021,Summer,11.46096639,48.6154687,15.7
Loriana,01/09/2021,Fall,5.328807123,44.91051279,13.4
Loriana,01/10/2021,Fall,-0.76801901,41.6116954,20.3
Loriana,01/11/2021,Fall,-0.843246507,41.60792966,14.9
Loriana,01/12/2021,Winter,-0.694790013,41.54594302,8
Loriana,01/01/2022,Winter,-0.736160955,41.5859173,8.1
Loriana,01/02/2022,Winter,-0.818916014,41.60568673,8.8
Loriana,01/03/2022,Spring,0.470129677,41.63963863,10.4
Loriana,01/04/2022,Spring,0.8299679,41.73132916,8.1
Loriana,01/05/2022,Spring,3.716945132,43.89656851,15.5
Loriana,01/06/2022,Summer,8.373468363,47.21480934,15.2
Loriana,01/07/2022,Summer,10.17749901,47.69676802,12
Loriana,01/08/2022,Summer,12.0528861,47.9940587,21.6
Luca,01/06/2014,Summer,9.420103152,47.92997915,12.2
Luca,01/07/2014,Summer,9.420102419,47.9299776,15.1
Luca,01/08/2014,Summer,8.910714752,47.72568583,19.4
Luca,01/09/2014,Fall,2.391720833,42.39405477,15
Luca,01/06/2019,Summer,8.372366235,49.61647019,21.6
Luca,01/07/2019,Summer,8.369348239,49.6064742,25.3
Luca,01/08/2019,Summer,4.888228455,45.92946566,19.9
Luca,01/09/2019,Fall,-3.62127677,38.92120602,27.6
Luca,01/10/2019,Fall,-6.072781177,37.11870809,23.9
Luca,01/11/2019,Fall,-6.105523143,37.14245731,20.9
Luca,01/12/2019,Winter,-6.586891184,37.41250904,12.6
Luca,01/01/2020,Winter,-6.686411919,37.43361005,11.1
Luca,01/02/2020,Winter,-6.612475669,37.41262814,15.5
Luca,01/03/2020,Spring,-6.616146681,37.41214767,14.8
Luca,01/04/2020,Spring,-4.53441022,38.76177677,9.9
Luca,01/05/2020,Spring,2.430520358,42.1341782,15.1
Luca,01/06/2020,Summer,6.02074062,46.35485378,13.1
Luca,01/07/2020,Summer,8.453056548,49.530911,22.1
Luca,01/08/2020,Summer,5.871704339,46.4603132,25
Luca,01/09/2020,Fall,3.038009903,42.6207297,21.5
Luca,01/10/2020,Fall,3.07827399,42.26266563,18.3
Luca,01/11/2020,Fall,3.085337463,42.27898578,13.4
Luca,01/12/2020,Winter,3.146290245,42.12243043,9.9
Luca,01/01/2021,Winter,3.10618638,42.27589393,7.5
Luca,01/02/2021,Winter,3.098524432,42.24725429,11.1
Luca,01/03/2021,Spring,4.262827555,43.42811123,11.3
Luca,01/04/2021,Spring,9.217839557,47.7683258,13.7
Luca,01/05/2021,Spring,9.132474533,48.00966283,5.7
Luca,01/06/2021,Summer,8.414991413,49.50894656,18.3
Luca,01/04/2022,Spring,8.4063692,49.4175835,2.9
Luca,01/05/2022,Spring,8.368707933,49.42175577,11.9
Luca,01/06/2022,Summer,8.386669133,49.42052177,17.4
Luca,01/07/2022,Summer,8.402244108,49.40406956,17.5
Luca,01/08/2022,Summer,8.279745764,49.33650496,22.9
Luca,01/09/2022,Fall,2.9466715,42.276473,25.2
Luca,01/05/2023,Spring,8.413541886,49.40587897,13.1
Luca,01/06/2023,Summer,8.421753824,49.40372806,20.7
Luca,01/07/2023,Summer,8.385982027,49.4133975,19
Luca,01/08/2023,Summer,8.390347675,49.36946945,19.1
Luca,01/09/2023,Fall,8.14875555,48.97726435,18.2
Ludwig,01/06/2019,Summer,8.231742652,49.19273891,20.4
Ludwig,01/07/2019,Summer,8.256526147,49.18995999,26.6
Ludwig,01/08/2019,Summer,5.847663719,46.14197514,15
Manuela,01/06/2014,Summer,9.225596321,48.02080574,12.7
Manuela,01/07/2014,Summer,9.225620835,48.02080726,15.7
Manuela,01/08/2014,Summer,8.959745123,47.79489481,18.6
Manuela,01/09/2014,Fall,-1.755854344,40.93528795,22
Manuela,01/10/2014,Fall,-2.627374886,40.64237894,17.6
Marieta,01/06/2016,Summer,8.38070043,49.18932414,15.5
Marieta,01/07/2016,Summer,8.354853855,49.19415936,20.5
Marieta,01/08/2016,Summer,4.117565623,44.79285241,16.1
Marieta,01/09/2016,Fall,-4.840619083,36.34399271,24.2
Marieta,01/10/2016,Fall,-6.839759932,33.90157111,21.9
Marieta,01/11/2016,Fall,-6.86898073,33.89218397,22.3
Marieta,01/12/2016,Winter,-6.824896706,33.90286766,16
Marieta,01/01/2017,Winter,-6.817125958,33.90040231,10.4
Marieta,01/02/2017,Winter,-6.866915632,33.88830955,12
Marieta,01/03/2017,Spring,-6.809056923,33.91843213,12
Marieta,01/04/2017,Spring,-3.515910967,38.35544047,12
Marieta,01/05/2017,Spring,-0.787727823,41.64134798,13
Marieta,01/06/2017,Summer,-0.34320442,41.94356648,24
Marieta,01/07/2017,Summer,0.655331906,41.6657766,19.9
Marieta,01/08/2017,Summer,-0.214884848,41.57264851,24.9
Marieta,01/09/2017,Fall,-0.920743387,41.53743396,16.3
Marieta,01/10/2017,Fall,-3.5379516,40.30025048,22
Marieta,01/11/2017,Fall,-3.569949473,40.28017496,14.3
Marieta,01/12/2017,Winter,-3.527159345,40.30704742,4
Marieta,01/01/2018,Winter,-3.538018152,40.30593733,6.9
Marieta,01/02/2018,Winter,-3.538522786,40.30007129,5
Marieta,01/03/2018,Spring,-1.147735787,41.76538267,9.5
Marieta,01/04/2018,Spring,8.332119567,49.12469281,6.8
Marieta,01/05/2018,Spring,8.329563406,49.31125949,10.1
Marieta,01/06/2018,Summer,8.359463627,49.11963337,19.3
Marieta,01/07/2018,Summer,8.400355572,49.13282897,22.4
Marieta,01/08/2018,Summer,6.036617957,46.47087051,21.6
Marieta,01/09/2018,Fall,0.022152243,41.72354401,25.3
Marieta,01/10/2018,Fall,-0.840437024,41.59575058,16.3
Marieta,01/03/2021,Spring,5.1011152,45.9834701,7.7
Mattis,01/06/2015,Summer,9.634938267,47.87463018,17.1
Mattis,01/07/2015,Summer,9.634943468,47.87463399,23
Mattis,01/08/2015,Summer,6.499378281,45.78728685,14.2
Mattis,01/09/2015,Fall,-0.945531923,40.48350244,17.4
Mattis,01/10/2015,Fall,-6.58903581,34.26300211,22.2
Mattis,01/11/2015,Fall,-7.395912073,33.55664897,15.3
Mattis,01/12/2015,Winter,-7.552784845,33.51427929,16.4
Mattis,01/01/2016,Winter,-7.557680768,33.50055614,14.1
Mattis,01/02/2016,Winter,-7.49805089,33.54518754,14
Mattis,01/03/2016,Spring,-6.926774787,33.83772633,12.4
Mattis,01/04/2016,Spring,-5.502328227,36.30213387,13.8
Mattis,01/05/2016,Spring,-3.552102052,40.08440259,11.1
Mattis,01/06/2016,Summer,-3.215385323,40.70409697,15.9
Mattis,01/07/2016,Summer,-1.620733923,42.35230298,22.7
Mattis,01/08/2016,Summer,-1.604358919,42.35161116,21.3
Mattis,01/09/2016,Fall,-1.6043282,42.35161565,24.4
Mattis,01/10/2016,Fall,-1.604277971,42.35158357,18.9
Mattis,01/11/2016,Fall,-1.604287711,42.35158864,12.1
Mattis,01/12/2016,Winter,-1.604289332,42.35157971,6.9
Mattis,01/01/2017,Winter,-1.604289396,42.35158274,0
Maxi,01/06/2017,Summer,8.16689728,49.20075214,20.7
Maxi,01/07/2017,Summer,8.166937903,49.20077204,16.2
Maxi,01/08/2017,Summer,2.313776639,43.61410034,23
Maxi,01/09/2017,Fall,-5.68052611,36.02462676,23.7
Maxi,01/10/2017,Fall,-6.822076187,33.8979377,22.3
Maxi,01/11/2017,Fall,-6.274536923,34.29368764,18.3
Maxi,01/12/2017,Winter,-5.839965361,34.58685653,10.6
Maxi,01/01/2018,Winter,-5.844754461,34.59252419,12.8
Maxi,01/02/2018,Winter,-6.067963975,35.04911139,12.1
Maxi,01/03/2018,Spring,-5.774962752,35.74199725,14.8
Maxi,01/04/2018,Spring,-5.76993588,35.75060991,13.6
Maxi,01/05/2018,Spring,-5.769918776,35.75061902,13.7
Maxi2,01/06/2019,Summer,8.231706309,49.19278342,20.4
Maxi2,01/07/2019,Summer,8.228562635,49.18209513,26.5
Maxi2,01/08/2019,Summer,7.780504816,47.99184643,19.4
Maxi2,01/09/2019,Fall,6.350598513,46.97338886,16.1
Maxi2,01/10/2019,Fall,4.132636239,45.21169178,15.1
Maxi2,01/11/2019,Fall,4.140046707,45.26811525,11.2
Maxi2,01/12/2019,Winter,4.14701229,45.32227752,6.8
Maxi2,01/01/2020,Winter,4.146411861,45.31968296,2.4
Maxi2,01/02/2020,Winter,4.192807434,45.56530501,9.9
Maxi2,01/03/2020,Spring,4.228260058,45.68850103,8.2
Maxi2,01/04/2020,Spring,4.212025687,45.67060107,6.3
Maxi2,01/05/2020,Spring,4.173641842,45.80800297,12
Maxi2,01/06/2020,Summer,4.03786233,46.29244358,19.3
