nom,year_month,tag-local-identifier,date,longitude,latitude
Wolfi,2015-07,4409,2015-07-01,11.6127194,48.6839355
Wolfi,2015-08,4409,2015-08-01,11.6126703,48.6839715
Wolfi,2015-09,4409,2015-09-01,0.5159296,41.5389211
Wolfinchen,2016-06,3989,2016-06-14,11.6127292,48.683927
Wolfinchen,2016-07,3989,2016-07-01,11.61273,48.6839486
Wolfinchen,2016-08,3989,2016-08-01,11.3857745,48.5934548
Wolfinchen,2016-09,3989,2016-09-01,33.6987153,38.1810004
Xaverl,2016-06,3025,2016-06-15,11.4986362,48.5252589
Xaverl,2016-07,3025,2016-07-01,11.4986244,48.5253051
Xaverl,2016-08,3025,2016-08-01,11.4986101,48.5253613
Xaverl,2016-09,3025,2016-09-01,35.2819258,36.9355097
Xaverl,2016-10,3025,2016-10-01,26.0382461,15.2323286
Xaverl,2016-11,3025,2016-11-01,29.2256889,10.1866126
Xaverl,2016-12,3025,2016-12-01,33.8323411,4.7342256
Xaverl,2022-03,3025,2022-03-22,32.8000152,16.5806758
Yvonne,2016-06,4362,2016-06-12,8.3217456,49.1166773
Yvonne,2016-07,4362,2016-07-16,8.1678627,49.2212055
Yvonne,2016-08,4362,2016-08-01,8.0571484,48.9087962
Yvonne,2016-09,4362,2016-09-01,0.6041275,41.6171032
Zeus,2019-05,180041,2019-05-18,8.120158195495605,49.24613571166992
Zeus,2019-06,180041,2019-06-01,8.116880416870117,49.12051010131836
Zeus,2019-07,180041,2019-07-01,8.24970817565918,49.1909294128418
Zeus,2019-08,180041,2019-08-01,8.239521980285645,49.20964050292969
Zeus,2019-09,180041,2019-09-01,5.075488090515137,46.09572219848633
Zeus,2019-10,180041,2019-10-01,-3.612056732177734,40.30941390991211
Zeus,2019-11,180041,2019-11-01,-6.233883380889893,37.03236770629883
Zeus,2019-12,180041,2019-12-01,-6.221508502960205,37.16794204711914
Zeus,2020-01,180041,2020-01-01,-5.963018417358398,37.1629638671875
Zeus,2020-02,180041,2020-02-01,-5.952244758605957,37.16545486450195
Zeus,2020-03,180041,2020-03-01,3.095111608505249,42.2234992980957
Zeus,2020-04,180041,2020-04-01,8.251607894897461,49.19259643554688
Zeus,2020-05,180041,2020-05-01,8.251609802246094,49.19275665283203
Zeus,2020-06,180041,2020-06-01,8.251616477966309,49.192649841308594
Zeus,2020-07,180041,2020-07-01,8.251581192016602,49.19237518310547
Zeus,2020-08,180041,2020-08-01,8.246278762817383,49.20729064941406
Zeus,2020-09,180041,2020-09-01,5.017523288726807,46.04693603515625
Zeus,2020-10,180041,2020-10-01,-6.007163524627686,37.57429885864258
Zeus,2020-11,180041,2020-11-01,-6.093870162963867,37.24961853027344
Zeus,2020-12,180041,2020-12-01,-5.949806690216064,37.16758728027344
Zeus,2021-01,180041,2021-01-01,-5.877946853637695,37.22296142578125
Zeus,2021-02,180041,2021-02-01,-5.870804786682129,37.20481491088867
Zeus,2021-03,180041,2021-03-01,8.27171516418457,49.182838439941406
Zeus,2021-04,180041,2021-04-01,8.251620292663574,49.19272232055664
Zeus,2021-05,180041,2021-05-01,8.251805305480957,49.19234848022461
Zeus,2021-06,180041,2021-06-01,8.251601219177246,49.19269561767578
Zeus,2021-07,180041,2021-07-01,8.251752853393555,49.19243240356445
Zeus,2021-08,180041,2021-08-01,8.19909954071045,49.20441436767578
Zeus,2021-09,180041,2021-09-01,3.592615127563477,43.47538375854492
Zeus,2021-10,180041,2021-10-01,-6.018046855926514,37.12900161743164
Zeus,2021-11,180041,2021-11-01,-6.320486545562744,37.160099029541016
Zeus,2021-12,180041,2021-12-01,-5.875673294067383,37.2240104675293
Zeus,2022-01,180041,2022-01-01,-5.969113349914551,37.16421890258789
Zeus,2022-02,180041,2022-02-01,-5.960004806518555,37.16694641113281
Zeus,2022-03,180041,2022-03-01,8.251786231994629,49.19257354736328
Zeus,2022-04,180041,2022-04-01,8.25162124633789,49.192665100097656
Zeus,2022-05,180041,2022-05-01,8.2516450881958,49.19266128540039
Zeus,2022-06,180041,2022-06-01,8.251651763916016,49.19260787963867
Zeus,2022-07,180041,2022-07-01,8.251640319824219,49.19271469116211
Zeus,2022-08,180041,2022-08-01,5.008699893951416,46.00413131713867
Zeus,2022-09,180041,2022-09-01,5.109021663665771,46.02282333374024
Zeus,2022-10,180041,2022-10-01,-6.005980014801025,37.59723281860352
Zeus,2022-11,180041,2022-11-01,-6.312296867370605,37.15125274658203
Zeus,2022-12,180041,2022-12-01,-5.958845138549805,37.16818618774414
Zeus,2023-01,180041,2023-01-01,-5.871513366699219,37.20557403564453
Zeus,2023-02,180041,2023-02-01,-6.04157829284668,37.10629653930664
Zeus,2023-03,180041,2023-03-01,4.483795166015625,43.6767807006836
Zeus,2023-04,180041,2023-04-01,8.251818656921387,49.19270706176758
Zeus,2023-05,180041,2023-05-01,8.236894607543945,49.211570739746094
Zeus,2023-06,180041,2023-06-01,8.251607894897461,49.192665100097656
Zeus,2023-07,180041,2023-07-01,8.217575073242188,49.208099365234375
Zeus,2023-08,180041,2023-08-01,8.259766578674316,49.20820236206055
Zeus,2023-09,180041,2023-09-01,8.209095001220703,49.20563507080078
Zeus,2023-10,180041,2023-10-01,-5.328251838684082,37.68626403808594
Zeus,2023-11,180041,2023-11-01,-5.880105018615723,37.224876403808594
Zeus,2023-12,180041,2023-12-01,-5.887776374816895,37.220741271972656
Ziegentom,2014-06,3961,2014-06-23,10.8659458,49.8169235
Ziegentom,2014-07,3961,2014-07-01,10.8659204,49.8169322
Ziegentom,2014-08,3961,2014-08-01,10.8659473,49.8169389
Ziegentom,2014-09,3961,2014-09-01,5.9568922,45.8557014
Ziegentom,2014-10,3961,2014-10-01,-6.082602,36.4425737
Ziegentom,2014-11,3961,2014-11-01,-6.1157621,36.6038148
Ziegentom,2014-12,3961,2014-12-01,-6.1368107,36.5967375
Ziegentom,2015-01,3961,2015-01-01,-6.1440958,36.5960572
Ziegentom,2015-02,3961,2015-02-01,-6.3568167,37.1341575
Ziegentom,2015-03,3961,2015-03-01,-6.1287011,36.5884348
Ziegentom,2015-04,3961,2015-04-01,-6.1293316,36.5871569
Ziegentom,2015-05,3961,2015-05-01,6.381898,48.2610095
Ziegentom,2015-06,3961,2015-06-01,10.5327375,49.1695236
Ziegentom,2015-07,3961,2015-07-01,10.839544,49.7083531
Ziegentom,2015-08,3961,2015-08-01,10.9091896,49.0266393
Ziegentom,2015-09,3961,2015-09-01,11.4834532,48.4184842
Ziegentom,2015-10,3961,2015-10-01,22.86374,14.2262587
Ziegentom,2015-11,3961,2015-11-01,20.9043941,13.7578284
Ziegentom,2015-12,3961,2015-12-01,20.7301521,13.4831445
Ziegentom,2016-01,3961,2016-01-01,20.2967909,13.6267788
Ziegentom,2016-02,3961,2016-02-01,17.286831,12.7664237
Ziegentom,2016-03,3961,2016-03-01,13.4574064,14.1281032
Ziegentom,2016-04,3961,2016-04-01,8.3609403,21.23351
Ziegentom,2016-05,3961,2016-05-01,8.1755129,35.1856312
Ziegentom,2016-06,3961,2016-06-01,20.5601807,30.6099587
Ziegentom,2016-07,3961,2016-07-01,21.739331,32.73037
Ziegentom,2016-08,3961,2016-08-01,26.1241793,15.472627
Ziegentom,2016-09,3961,2016-09-01,26.9895359,14.9272562
Ziegentom,2016-10,3961,2016-10-01,26.7381121,14.8834838
Ziegentom,2016-11,3961,2016-11-01,26.449519,11.7196716
Ziegentom,2016-12,3961,2016-12-01,37.4041412,10.1260567
Ziegentom,2017-01,3961,2017-01-01,36.0595404,-2.0157104
